Horace Slughorn,"[Telling Harry the story of his deceased fish] It was a student who gave me Francis. One spring afternoon I discovered a bowl on my desk with just a few inches of clear water in it. And floating on the surface was a flower petal. As I watched, it sank. Just before it reached the bottom, it was transformed into a wee fish. It was beautiful magic, wondrous to behold. The flower petal had come from a lily. Your mother. The day I came downstairs, the day the bowl was empty, was the day your mother... I know why you're here, but I can't help you. It would ruin me.",
Professor McGonagall," Potter, take Weasley with you. He looks far too happy over there.",
Arthur Weasley," Times like these, dark times, they do funny things to people. They can tear them apart.",
Luna Lovegood," I've never been to this part of the castle. Well, not when I'm awake. I sleep-walk, you see. That's why I wear shoes to bed.",
Katie Bell," I know you're going to ask Harry, but I don't know who cursed me. I’ve been trying to remember, honestly. But I just can’t.",
Muggle Waitress, Harry Potter. Who's Harry Potter?,
Harry," No one, bit of a tosser really.",
Muggle Waitress," Funny that paper of yours, a couple minutes ago I could have sworn I saw a picture move. Thought I was going 'round a twist.",
Harry," Hey, I was wondering--",
Muggle Waitress, 11. That's when I get off. You can tell me all about that tosser Harry Potter.,
Harry," I just Apparated, didn't I?",
Dumbledore, Indeed. And quite successfully I might add. Most people vomit their first time.,
Harry, Can't imagine why...,
Dumbledore," You are, of course, wondering why it is I have brought you here tonight.",
Harry," Actually, sir, after all these years, I just sorta go with it.",
Slughorn," Merlin's Beard! No need to disfigure me, Albus.",
Dumbledore," I must say, you make a very convincing armchair, Horace.",
Slughorn, It's all in the upholstery. [pats his stomach] I come by the stuffing naturally. What gave me away?,
Dumbledore, [points to stains in room] Dragon's blood.,
Dumbledore," So what's with all the theatrics, Horace? You weren't by any chance waiting for someone else, were you?",
Slughorn," Someone else? I'm sure I don't know what you mean... Oh alright. The Death Eaters have been trying to recruit me for over a year, you know what that's like? You can only say no to these people so many times, so I never stay anywhere more than a week. The Muggles who own this place are in the Canary Islands.",
Ron, How much for this?,
Fred and George, Five Galleons.,
Ron, How much for me?,
Fred and George, Five Galleons.,
Ron, I'm your brother!,
Fred and George, Ten Galleons.,
Harry," Sorry I made you miss the carriages by the way, Luna.",
Luna, That's alright. It was like being with a friend.,
Harry," Oh, I am your friend, Luna.",
Luna, That's nice.,
Luna," [regarding Harry's broken nose] Would you like me to fix that for you? I think you look a little devil-may-care this way, but it's up to you...",
Harry, Um... have you fixed a nose before?,
Luna," No, but I've done several toes. How different are they, really?",
Harry," ...Okay, yeah, sure, give it a go.",
Luna, Episkey!,
Harry, Augh...!,
Harry, Well? How do I look?,
Luna, Exceptionally ordinary.,
Harry, ...Brilliant.,
Ron, [to Hermione and Ginny] Don't worry. He'll be here in a minute. [starts eating],
Hermione, [smacks him on the arm with a book] Will you stop eating? Your best friend is missing!,
Ron," Oi. Turn around, you lunatic!",
Ginny, He's covered in blood again. Why is it he's always covered in blood?,
Ron, Looks like it's his own this time.,
Dumbledore," I'm like you, Tom. I'm different.",
Tom Riddle - Age 11, Prove it.,
Dumbledore," I think there's something in your wardrobe trying to get out, Tom.",
Harry," Did you know, sir? Then?",
Dumbledore, Did I know that I just met the most dangerous dark wizard of all time? No.,
Slughorn," What about you, Miss Granger? What do your parents do in the Muggle world?",
Hermione, My parents are dentists. [Everyone except Harry looks at her in confusion] They tend to people's teeth.,
Slughorn, Fascinating. And is that considered a dangerous profession?,
Hermione," No... Although, one boy, Robbie Fenwick did bite my father once. He needed ten stitches.",
Harry," What brings you here, sir?",
Slughorn," [good-naturedly/drunkenly] Oh, the Three Broomsticks and I go way back! Farther back than I care to admit! Ho ho ho... Why I can remember when it was just ONE Broomstick! [Slughorn chuckles and spills his drink all over the table, splashing Hermione; she jumps away] Whoops! All hands on deck, there, Granger!",
McGonagall," [to Harry, Ron, and Hermione] Why is it, whenever something happens, it is always you three?",
Ron," Believe me, Professor, I’ve been asking myself the same question for six years.",
Harry, It was Malfoy.,
McGonagall," That is a very serious accusation, Potter!",
Snape, Indeed. Your evidence?,
Harry, I just know.,
Snape," You just know? [pause] Once again you astonish with your gifts Potter, gifts mere mortals can only dream of possessing. How grand it must be... to be the Chosen One.",
Ron, [about Ginny and Dean] What is it he sees in her?,
Harry, She's smart... funny... attractive...,
Ron, Attractive?,
Harry, Well you know... she has nice... skin.,
Ron, Skin. So you think Dean's dating my sister because of her skin?,
Harry," Well, no, I'm just saying it could be a contributing factor.",
Ron," Hermione's got nice skin. You know, as skin goes, I mean.",
Harry," I-I've never really thought about it. But I suppose, yeah. Very nice. [long pause] ...I think I'll be going to sleep now.",
Slughorn," Some of your classmates... well, let's just say they're unlikely to make the shelf.",
Harry," Shelf, sir?",
Slughorn," Anyone who aspires to be anyone ends up here. But then again, you already are someone, aren't you, Harry?",
Harry," Did Voldemort ever make the shelf, sir? [Slughorn freezes] You knew him, didn't you, sir? Tom Riddle? You were his teacher.",
Slughorn, Mr. Riddle had a number of teachers whilst he was here at Hogwarts.,
Harry," What was he like? [no response] I'm sorry, sir. Forgive me. He killed my parents.",
Slughorn," I... of course, it's only natural you should want to know more. But I'm afraid I must disappoint you, Harry. When I first met young Mr. Riddle, he was a quiet, albeit brilliant boy committed to becoming a first-rate wizard. Not unlike others I've known. Not unlike yourself, in fact. If the monster existed, it was buried deep within.",
Hermione, [To Harry] You really shouldn't have done it.,
Harry, I know. I suppose I could've just used a Confundus Charm.,
Hermione," That was different. That was tryouts. This was an actual game. [Harry takes the vial of Felix Felicis out of his shirt pocket and shows it to Hermione, who looks at it in confusion] You didn't put it in. Ron only thought you did.",
Hermione, [Tearfully] Charms spell. I'm just practicing.,
Harry," Well, they're really good. [sits down]",
Hermione," How does it feel, Harry? When you see Dean with Ginny? I know. I see the way you look at her. You're my best friend.",
Lavender, Oops! I think this room's taken! [runs off],
Ron, What's with the birds?,
Hermione, Oppugno.,
Harry, It feels like this.,
Hermione, [about Romilda Vane] She's only interested in you because she thinks you're the Chosen One.,
Harry," But I am the Chosen One. [Hermione hits on the head with a rolled up newspaper.] Sorry, um, kidding.",
Waiter, Dragon Tartare?,
Hermione," No, I’m fine, thank you.",
Waiter," Probably just as well, they give one horrible breath.",
Hermione," On second thoughts... [Grabs tray and gobbles one] Maybe it'll keep Cormac at bay... oh God, here he comes!",
Harry, I think she just went to powder her nose.,
McLaggen," Slippery little minx your friend is. Likes to work her mouth, too, doesn’t she?",
McLaggen," What is this I'm eating, by the way?",
Harry, [tentative] Dragon Balls.,
Snape," [pause] You've just bought yourself a month's detention, McLaggen - [Harry tries to leave] not... so quick, Potter!",
Harry," Sir, I really think I should rejoin the party. My date...",
Snape," Can surely survive another minute or two. Besides, I only wish to convey a message.",
Harry, Message?,
Snape," From Professor Dumbledore. He asked me to give you his best and he hopes you enjoy your holiday. You see, he’s traveling, and he won’t return until term resumes.",
Harry, Traveling where?,
Ginny," [taking a mince pie from the plate on her lap] Open up, you. [Smiling broadly as he looks surprised] Don't you trust me? [she feeds him the mince pie]",
Harry, It's good...,
Ron," [as he is sitting down] Yeah, I'll just... Get... Yeah. [Offering the platter] Pie?",
Harry," [curtly] Not for me, no.",
Ginny, Has Ron gone to bed?,
Harry," Um... [looks upstairs] not yet, no.",
Ginny," [indicating his feet] Shoelace. [Harry bends down to re-tie his shoelaces, but Ginny gets there first. When she has finished, she straightens up and moves closer to him.] Merry Christmas, Harry.",
