"character","book","element_id","sentence_id","text"
"harry","half_blood_prince",137,48,"""Well, I'm not complaining,"" said Harry, who missed neither the disturbing dreams nor the startling flashes of insight into Voldemort's mind."
"dumbledore","half_blood_prince",137,56,"""Ah yes, of course, I haven't told you,"" said Dumbledore."
"dumbledore","half_blood_prince",137,60,"|""Oh, I think we'll find a use for you,"" said Dumbledore vaguely."
"dumbledore","half_blood_prince",137,67,"""Because it would be quite as rude as kicking down the front door,"" said Dumbledore."
"harry","half_blood_prince",137,70,"At Hogwarts, for instance —""""— you can't Apparate anywhere inside the buildings or grounds,"" said Harry quickly."
"dumbledore","half_blood_prince",137,80,"""Correct,"" said Dumbledore, now turning up a steep side street."
"dumbledore","half_blood_prince",137,85,"An interesting question,"" said Dumbledore."
"dumbledore","half_blood_prince",137,94,"""Yes,"" said Dumbledore quietly."
"dumbledore","half_blood_prince",137,100,"""I have no time to explain now,"" said Dumbledore."
"dumbledore","half_blood_prince",137,107,"""Yes, I received one myself,"" said Dumbledore, still smiling."
"harry","half_blood_prince",137,123,"right,"" said Harry."
"dumbledore","half_blood_prince",137,127,"""They are corpses,"" said Dumbledore calmly."
"dumbledore","half_blood_prince",137,166,"I don't think so,"" said Dumbledore quietly, peering behind an overstuffed armchair lying on its side."""
"dumbledore","half_blood_prince",137,171,"""Good evening, Horace,"" said Dumbledore, straightening up again.Harry’s jaw dropped."
"dumbledore","half_blood_prince",137,180,"My dear Horace,"" said Dumbledore, looking amused, ""if the Death Eaters really had come to call, the Dark Mark would have been set over the house."""
"horace","half_blood_prince",137,195,"Dragon,"" shouted the wizard called Horace, as, with a deafening grinding and tinkling, the chandelier screwed itself back into the ceiling."
"dumbledore","half_blood_prince",137,207,"""This,"" said Dumbledore, moving forward to make the introduction, ""is Harry Potter."
"dumbledore","half_blood_prince",137,234,"""And yet you must have moved fairly quickly to prepare such a welcome for us at such short notice,"" said Dumbledore."
"dumbledore","half_blood_prince",137,243,"You're not yet as old as I am, Horace,"" said Dumbledore."""
"dumbledore","half_blood_prince",137,247,"""You're quite right,"" said Dumbledore serenely, shaking back his sleeve to reveal the tips of those burned and blackened ringers; the sight of them made the back of Harry's neck prickle unpleasantly."
"dumbledore","half_blood_prince",137,259,"I imagine that they would want you to turn your considerable talents to coercion, torture, and murder,"" said Dumbledore."
"dumbledore","half_blood_prince",137,266,"""Ingenious,"" said Dumbledore."
"dumbledore","half_blood_prince",137,270,"If that's how you treat teachers these days —""""Professor Umbridge ran afoul of our centaur herd,"" said Dumbledore."
"dumbledore","half_blood_prince",137,282,"No, I was wondering whether I might use your bathroom,"" said Dumbledore."""
"harry","half_blood_prince",137,293,"""Yeah, I've been told,"" said Harry."""
"harry","half_blood_prince",137,324,"""One of my best friends is Muggle-born,"" said Harry, ""and she's the best in our year."""
"harry","half_blood_prince",137,327,"Not really,"" said Harry coldly."
"harry","half_blood_prince",137,356,"And while I'm sure they're very admirable and brave and all the rest of it, I don't personally fancy the mortality rate —-""""You don't have to join the Order to teach at Hogwarts,"" said Harry, who could not quite keep a note of derision out of his voice: It was hard to sympathize with Slughorn's cosseted existence when he remembered Sirius, crouching in a cave and living on rats."
"dumbledore","half_blood_prince",137,381,"""No, I was merely reading the Muggle magazines,"" said Dumbledore."
"dumbledore","half_blood_prince",137,394,"Well, I'm sorry you don't want the job, Horace,"" said Dumbledore, raising his uninjured hand in a farewell salute."
"harry","half_blood_prince",137,406,"""Bye,"" said Harry."
"dumbledore","half_blood_prince",137,413,"""Wonderful,"" said Dumbledore, beaming."
"dumbledore","half_blood_prince",137,419,"Well done, Harry,"" said Dumbledore."""
"harry","half_blood_prince",137,420,"I didn't do anything,"" said Harry in surprise."""
"dumbledore","half_blood_prince",137,427,"Horace,"" said Dumbledore, relieving Harry of the responsibility to say any of this, ""likes his comfort."
"dumbledore","half_blood_prince",137,455,"If you don't mind, Harry,"" said Dumbledore, as they passed through the gate, ""I'd like a few words with you before we part."
"dumbledore","half_blood_prince",137,466,"It was cruel,"" said Dumbledore softly, ""that you and Sirius had such a short time together."
"dumbledore","half_blood_prince",137,479,"Sirius represented much to you that you had never known before,"" said Dumbledore gently."
"harry","half_blood_prince",137,485,"interrupted Harry, his voice growing stronger, ""I realized I can’t shut myself away or — or crack up."
"harry","half_blood_prince",137,500,"""Yes,"" said Harry, and his heart beat a little faster."""
"harry","half_blood_prince",137,502,"""Yes,"" said Harry again."
"dumbledore","half_blood_prince",137,503,"""And now everyone knows that I'm the one —""No, they do not,"" interrupted Dumbledore."
"harry","half_blood_prince",137,507,"""No,"" said Harry."""
"dumbledore","half_blood_prince",137,508,"A wise decision, on the whole,"" said Dumbledore."
"sirius","half_blood_prince",137,516,"As you so rightly said, Sirius would not have wanted you to shut yourself away."""
"harry","half_blood_prince",137,520,"said Harry, surprised out of his preoccupied silence."""
"dumbledore","half_blood_prince",137,524,"""Oh, a little of this, a little of that,"" said Dumbledore airily."
"harry","half_blood_prince",137,528,"""Good,"" said Harry in relief, ""because they were a —""He stopped, careful not to say what he really thought."""
"dumbledore","half_blood_prince",137,529,"I think the word 'fiasco' would be a good one here,"" said Dumbledore, nodding."
"dumbledore","half_blood_prince",137,532,"""Don't count your owls before they are delivered,"" said Dumbledore gravely."
"harry","half_blood_prince",137,543,"""I understand,"" said Harry quickly."""
"dumbledore","half_blood_prince",137,544,"Very well, then,"" said Dumbledore, pushing open the broom shed door and stepping out into the yard."
"dumbledore","half_blood_prince",138,11,"""We were lucky,"" said Dumbledore, ushering Harry over the threshold."
"dumbledore","half_blood_prince",138,23,"""Thanks for the tea and sympathy, Molly""""Please don't leave on my account,"" said Dumbledore courteously, ""I cannot stay, I have urgent matters to discuss with Rufus Scrimgeour."""
"tonks","half_blood_prince",138,24,"""No, no, I need to get going,"" said Tonks, not meeting Dumbledore's eyes."
"dumbledore","half_blood_prince",138,35,"Well, I shall see you at Hogwarts, Harry,"" said Dumbledore."
"harry","half_blood_prince",138,44,"""Yeah, I am,"" said Harry, suddenly realizing just how hungry he was,""Sit down, dear, I'll knock something up."""
"horace","half_blood_prince",138,55,"So you persuaded Horace Slughorn to take the job?"""
"harry","half_blood_prince",138,161,"""'Night, Mr. Weasley,"" said Harry, pushing back his chair."
"harry","half_blood_prince",138,186,"""Never been better,"" said Harry, rubbing the top of his head and slumping back onto his pillows."
"ron","half_blood_prince",138,188,"""Not bad,"" said Ron, pulling over a cardboard box and sitting on it."
"harry","half_blood_prince",138,194,"""Same as usual,"" said Harry, as Hermione perched herself on the edge of his bed, ""they didn't talk to me much, but I like it better that way."
"hermione","half_blood_prince",138,196,"""Oh, I'm fine,"" said Hermione, who was scrutinizing Harry as though he was sickening for something."
"ron","half_blood_prince",138,199,"""Don't worry about that, Mum's bringing you up a tray; she reckons you look underfed,"" said Ron, rolling his eyes."
"ron","half_blood_prince",138,208,"""Oh,"" said Ron, looking disappointed."
"harry","half_blood_prince",138,212,"said Harry, amused."""
"harry","half_blood_prince",138,218,"""He looks a bit like a walrus, and he used to be Head of Slytherin,"" said Harry."
"harry","half_blood_prince",138,224,"""Dunno,"" said Harry."
"ginny","half_blood_prince",138,231,"It's her,"" said Ginny, plonking herself down on Harry's bed."
"hermione","half_blood_prince",138,236,"""I know,"" said Hermione, dropping her voice."
"fleur","half_blood_prince",138,252,"""Eet was no trouble,"" said Fleur Delacour, setting the tray across Harry's knees and then swooping to kiss him on each cheek: He felt the places where her mouth had touched him burn."
"fleur","half_blood_prince",138,260,"No, no, silly boy,"" said Fleur with a tinkling laugh, ""I mean next summer, when we ?"
"harry","half_blood_prince",138,265,"""Oh,"" said Harry blankly."
"ginny","half_blood_prince",138,276,"""Mum hates her,"" said Ginny quietly."""
"ron","half_blood_prince",138,280,"""They've known each other a year,"" said Ron, who looked oddly groggy and was staring at the closed door."""
"ginny","half_blood_prince",138,284,"It was the same last time he was powerful, people eloping left, right, and center ?quot;""Including you and Dad,"" said Ginny slyly."""
"ginny","half_blood_prince",138,294,"He's a hardworking, down-to-earth sort of person, whereas she's ?quot;""A cow,"" said Ginny, nodding."
"ron","half_blood_prince",138,307,"Well, you do,"" said Ron, ""but if she jumps out at you unexpectedly, like then ..."""
"hermione","half_blood_prince",138,308,"""It's pathetic,"" said Hermione furiously, striding away from Ron as far as she could go and turning to face him with her arms folded once she had reached the wall."""
"ron","half_blood_prince",138,317,"""Yeah, that'll work,"" said Ron sarcastically."
"ginny","half_blood_prince",138,320,"said Ginny."""
"hermione","half_blood_prince",138,322,"said Hermione from the corner."""
"harry","half_blood_prince",138,323,"Fleur's not stupid, she was good enough to enter the Triwizard Tournament,"" said Harry."""
"hermione","half_blood_prince",138,325,"said Hermione bitterly."""
"harry","half_blood_prince",138,328,"No,"" said Harry, wishing he hadn't spoken, ""I was just saying, Phlegm ?"
"ginny","half_blood_prince",138,329,"I mean, Fleur ?quot;""I'd much rather have Tonks in the family,"" said Ginny."
"ron","half_blood_prince",138,331,"""She hasn't been much of a laugh lately,"" said Ron."
"hermione","half_blood_prince",138,344,"""Sirius was in Azkaban half her life and before that their families never met ?quot;""That's not the point,"" said Hermione."
"ron","half_blood_prince",138,350,"""That's stupid,"" said Ron."""
"hermione","half_blood_prince",138,351,"It's survivor's guilt,"" said Hermione."
"hermione","half_blood_prince",138,355,"""She can't change her appearance like she used to,"" explained Hermione."
"harry","half_blood_prince",138,357,"""I didn't know that could happen,"" said Harry."""
"hermione","half_blood_prince",138,358,"Nor did I,"" said Hermione, ""but I suppose if you're really depressed ..."""
"ginny","half_blood_prince",138,362,"said Ginny, outraged."""
"ron","half_blood_prince",138,374,"Dunno,"" said Ron, ""but if Fred and -=-GeorgeVe left it here, it's probably not ready for the joke shop yet, so be careful""""Your mum said the shop's going well,"" said Harry."
"harry","half_blood_prince",138,374,"Dunno,"" said Ron, ""but if Fred and -=-GeorgeVe left it here, it's probably not ready for the joke shop yet, so be careful""""Your mum said the shop's going well,"" said Harry."
"fred","half_blood_prince",138,375,"""Said Fred and George have got a real flair for business."""
"ron","half_blood_prince",138,376,"""That's an understatement,"" said Ron."
"ron","half_blood_prince",138,382,"""Nope,"" said Ron."""
"hermione","half_blood_prince",138,383,"But he knows your dad was right all along now about Voldemort being back ?quot;""Dumbledore says people find it far easier to forgive others for being wrong than being right,"" said Hermione."
"ron","half_blood_prince",138,385,"""Sounds like the sort of mental thing Dumbledore would say,"" said Ron."""
"harry","half_blood_prince",138,386,"He's going to be giving me private lessons this year,"" said Harry conversationally."
"ron","half_blood_prince",138,389,"said Ron."""
"harry","half_blood_prince",138,390,"I only just remembered,"" said Harry honestly."
"hermione","half_blood_prince",138,411,"""Nobody knows what it said, though,"" said Hermione quickly."
"harry","half_blood_prince",138,414,"""The Prophet's got it right,"" said Harry, looking up at them both with a great effort: Hermione seemed frightened and Ron amazed."
"harry","half_blood_prince",138,417,"From what it said,"" Harry took a deep breath, ""it looks like I'm the one who's got to finish off Voldemort."
"ron","half_blood_prince",138,429,"Don't worry,"" said Ron, who was plainly trying not to laugh, ""Mum'll fix that, she's good at healing minor injuries ?quot;""Oh well, never mind that now!"""
"harry","half_blood_prince",138,446,"""Not as much as I was,"" said Harry."
"ron","half_blood_prince",138,454,"""When we heard Dumbledore was collecting you in person, we thought he might be telling you something or showing you something to do with the prophecy,"" said Ron eagerly."
