Book,Character,House,Text
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'I suggested poison,' said Ron grimly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"I mean, something about what a dreadful teacher she is, and how we're not going to learn any Defence from her at all,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Well,' said Hermione tentatively."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Well - learn Defence Against the Dark Arts ourselves, said Hermione."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Come off it,' groaned Ron."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Don't be silly, of course there is,' said Hermione, and Harry saw, with an ominous feeling, that her face was suddenly alight with the kind of fervour that SPEW usually inspired in her."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"If we don't learn anything for a whole year - '    'We can't do much by ourselves,' said Ron in a defeated voice."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"'I mean, all right, we can go and look jinxes up in the library and try and practise them, I suppose - '    'No, I agree, we've gone past the stage where we can just learn things out of books,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'No, no, I'm not talking about Lupin,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'You,' said Ron."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'But I'm not a teacher, I can't - '    'Harry, you're the best in the year at Defence Against the Dark Arts,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"'No I'm rot, you've beaten me in every test - '    'Actually I haven't,' said Hermione coolly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'But that was luck,' said Harry, 'it wasn't skill - '    'Second year,' Ron interrupted, 'you killed the Basilisk and destroyed Riddle.'"
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'Yeah, but if Fawkes hadn't turned up, I - '    Third year,' said Ron, louder still, 'you fought off about a hundred Dementors at once - '    'You know that was a fluke, if the Time-Turner hadn't - '    'Last year,' Ron said, almost shouting now, 'you fought off You-know-Who again - '    'Listen to me!'"
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"The whole time you're sure you know there's nothing between you and dying except your own - your own brain or guts or whatever - 'like you can think straight when you know you're about a nanosecond from being murdered, or tortured, or watching your friends die - 'they've never taught us that in their classes, what it's like to deal with things like that - and you two sit there acting like I'm a clever little boy to be standing here, alive, like Diggory was stupid, like he messed up - you just don't get it, that could just as easily have been me, it would have been if Voldemort hadn't needed me -'    'We weren't saying anything like that, mate,' said Ron, looking aghast."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"think about it,' said Hermione quietly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Yeah,' said Harry."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Course I have,' said Harry grumpily, 'can't forget it, can we, with that hag teaching us - '    'I meant the idea Ron and I had - ' Ron cast her an alarmed, threatening kind of look."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'I dunno,' said Harry, playing for time."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'I thought it was a good idea from the start,' said Ron, who seemed keener to join in this conversation now that he was sure Harry was not going to start shouting again."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Yes, Harry,' said Hermione gently, 'but all the same, there's no point pretending that you're not good at Defence Against the Dark Arts, because you are."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"You were the only person last year who could throw off the Imperius Curse completely, you can produce a Patronus, you can do all sorts of stuff that full-grown wizards can't, Viktor always said - '    Ron looked round at her so fast he appeared to crick his neck."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Ho ho,' said Hermione in a bored voice."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"'He said Harry knew how to do stuff even he didn't, and he was in the final year at Durmstrang.'"
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"'I can have a pen-pal if I - '    'He didn't only want to be your pen-pal,' said Ron accusingly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Well,' said Hermione, looking a mite anxious again."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Well, I think you might be surprised how many people would be interested in hearing what you've got to say,' said Hermione seriously."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Because,' said Hermione, returning to the diagram of the Chinese Chomping Cabbage she was copying, 'I don't think Umbridge would be very happy if she found out what we were up to.'"
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Well, you can't blame him for wanting to get out and about,' said Ron, when Harry discussed his fears with him and Hermione."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'I don't reckon he'd be stupid enough to turn up,' said Ron bracingly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    When Harry continued to look worried, Hermione said, 'Listen, Ron and I have been sounding out people who we thought might want to learn some proper Defence Against the Dark Arts, and there are a couple who seem interested."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Right,' said Harry vaguely, his mind still on Sirius."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'I suppose he was checking for the smell of Dungbombs,' said Harry with a small laugh."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'I dunno,' said Harry, shrugging."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Oh - no,' said Hermione, coming out of her reverie, 'no, it's always packed and really noisy."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Well, come on,' said Hermione, slightly nervously."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'No,' said Harry drily, 'especially as it's not exactly a homework group you're planning, is it?'"
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Three Butterbeers, please,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'I'll get them,' said Harry quickly, passing over the silver."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"I've always wanted to try Firewhisky - '    'You - are - a - prefect,' snarled Hermione."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Oh,' said Ron, the smile fading from his face."
Book_Order_Of_The_Phoenix,Book_Anthony,#N/A,"  First came Neville with Dean and Lavender, who were closely followed by Parvati and Padma Patil with (Harry's stomach did a back-flip) Cho and one of her usually-giggling girlfriends, then (on her own and looking so dreamy she might have walked in by accident) Luna Lovegood; then Katie Bell, Alicia Spinnet and Angelina Johnson, Colin and Dennis Creevey Ernie Macmillan, Justin Finch-Fletchley, Hannah Abbott, a Hufflepuff girl with a long plait clown her back whose name Harry did not know; three Ravenclaw boys he was pretty sure were called Anthony Goldstein, Michael Corner and Terry Boot, Ginny, closely followed by a tall skinny blond boy with an upturned nose whom Harry recognised vaguely as being a member of the Hufflepuff Quidditch team and, bringing up the rear, Fred and George Weasley with their friend Lee Jordan, all three of whom were carrying large paper bags crammed with Zonko's merchandise."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Yes, well, the idea seemed quite popular,' said Hermione happily."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'Hi,' said Fred, reaching the bar first and counting his companions quickly, 'could we have ."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'Cheers,' said Fred, handing them out."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'I've told you, they just want to hear what you've got to say,' said Hermione soothingly; but Harry continued to look at her so furiously that she added quickly, 'you don't have to do anything yet, I'll speak to them first.'"
Book_Order_Of_The_Phoenix,Book_Neville,Gryffindor,"    'Hi, Harry' said Neville, beaming and taking a seat opposite him."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Er,' said Hermione, her voice slightly higher than usual out of nerves."
Book_Order_Of_The_Phoenix,Book_Anthony,#N/A,"well, Harry here had the idea - I mean' (Harry had thrown her a sharp look) 'I had the idea - that it might be good if people who wanted to study Defence Against the Dark Arts - and I mean, really study it, you know, not the rubbish that Umbridge is doing with us - '(Hermione's voice became suddenly much stronger and more confident) ' - because nobody could call that Defence Against the Dark Arts - ' ('Hear, hear,' said Anthony Goldstein, and Hermione looked heartened) ' - Well, I thought it would be good if we, well, took matters into our own hands.'"
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Of course I do,' said Hermione at once."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"that's the plan, anyway,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Look,' said Hermione, intervening swiftly, 'that's really not what this meeting was supposed to be about - '    'It's OK, Hermione,' said Harry."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Look,' said Hermione, intervening swiftly, 'that's really not what this meeting was supposed to be about - '    'It's OK, Hermione,' said Harry."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'So,' said Hermione, her voice very high-pitched again."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Yeah,' said Harry slightly defensively."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yes,' said Harry."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'Mum told Ron not to spread it around,' said Fred, grinning at Harry."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'Mum told Ron not to spread it around,' said Fred, grinning at Harry."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'She's not wrong,' mumbled Harry, and a couple of people laughed."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Er - yeah, I did, yeah,' said Harry."
Book_Order_Of_The_Phoenix,Book_Neville,Gryffindor,"  'And in our first year,' said Neville to the group at large, 'he saved that Philological Stone - '    'Philosopher's,' hissed Hermione."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'And in our first year,' said Neville to the group at large, 'he saved that Philological Stone - '    'Philosopher's,' hissed Hermione."
Book_Order_Of_The_Phoenix,Book_Cho,Ravenclaw,"  'And that's not to mention,' said Cho (Harry's eyes snapped across to her; she was looking at him, smiling; his stomach did another somersault) 'all the tasks he had to get through in the Triwizard Tournament last year - getting past dragons and merpeople and Acromantula and things ."
Book_Order_Of_The_Phoenix,Book_Michael,Ravenclaw,"    'Not with the dragon, you didn't,' said Michael Corner at once."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah, well - ' said Harry, feeling it would be churlish to disagree."
Book_Order_Of_The_Phoenix,Book_Susan,#N/A,"  'And nobody helped you get rid of those Dementors this summer,' said Susan Bones."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'No,' said Harry, 'no, OK, I know I did bits of it without help, but the point I'm trying to make is - '    'Are you trying to weasel out of showing us any of this stuff?'"
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Here's an idea,' said Ron loudly, before Harry could speak, 'why don't you shut your mouth?'"
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  That's not what he said,' snarled Fred."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'Or any part of your body, really, we're not fussy where we stick this,' said Fred."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Yes, well, said Hermione hastily, moving on ."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Right,' said Hermione, looking relieved that something had at last been settled."
Book_Order_Of_The_Phoenix,Book_Angelina,Gryffindor,"I really don't think there's any point in meeting less than once a week - '    'Hang on,' said Angelina, 'we need to make sure this doesn't clash with our Quidditch practice.'"
Book_Order_Of_The_Phoenix,Book_Cho,Ravenclaw,"    'No,' said Cho, 'nor with ours.'"
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'I'm sure we can find a night that suits everyone,' said Hermione, slightly impatiently, 'but you know, this is rather important, we're talking about learning to defend ourselves against V-Voldemort's Death Eaters - '    'Well said!'"
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"Obviously, they are in denial about the return of You-Know-Who, but to give us a teacher who is trying to actively prevent us from using defensive spells - '    'We think the reason Umbridge doesn't want us trained in Defence Against the Dark Arts,' said Hermione, 'is that she's got some ."
Book_Order_Of_The_Phoenix,Book_Luna,Ravenclaw,"  'Yes, he's got an army of Heliopaths,' said Luna solemnly."
Book_Order_Of_The_Phoenix,Book_Luna,Ravenclaw,"  'Yes, he has,' said Luna."
Book_Order_Of_The_Phoenix,Book_Luna,Ravenclaw,"  They're spirits of fire,' said Luna, her protuberant eyes widening so that she looked madder than ever, 'great tall flaming creatures that gallop across the ground burning everything in front of - '    They don't exist, Neville,' said Hermione tartly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  They're spirits of fire,' said Luna, her protuberant eyes widening so that she looked madder than ever, 'great tall flaming creatures that gallop across the ground burning everything in front of - '    They don't exist, Neville,' said Hermione tartly."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"Just because you're so narrow-minded you need to have everything shoved under your nose before you - '    'Hem, hem,' said Ginny, in such a good imitation of Professor Umbridge that several people looked around in alarm and then laughed."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Yes,' said Hermione at once, 'yes, we were, you're right, Ginny.'"
Book_Order_Of_The_Phoenix,Book_Lee,Gryffindor,"    Well, once a week sounds cool,' said Lee Jordan."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Yes, yes, we know about the Quidditch,' said Hermione in a tense voice."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'I can't see Madam Pince being too chuffed with us doing jinxes in the library,' said Harry."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Yeah,' said Ron, 'McGonagall might let us have hers, she did when Harry was practising for the Tri wizard.'"
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Right, well, we'll try to find somewhere,' said Hermione."
